Data	etched_(Thermal_SiO2)_15sec
Recipe	SINGH
Site Name	
Points	276
X-Resolution	0.400000
X-Coord	-481.75
Y-Coord	212.85
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
96	   -188346	  -1470.72	  -1532.84	  -1532.84	  -1532.84
97	   -188498	  -1622.44	  -1555.91	  -1555.91	  -1555.91
98	   -188485	  -1609.44	  -1568.81	  -1568.81	  -1568.81
99	   -188381	  -1505.39	   -1573.7	   -1573.7	   -1573.7
100	   -188457	  -1581.27	   -1587.7	   -1587.7	   -1587.7
101	   -188502	  -1626.78	  -1611.35	  -1611.35	  -1611.35
102	   -188525	  -1649.53	  -1630.54	  -1630.54	  -1630.54
103	   -188538	  -1662.55	  -1641.06	  -1641.06	  -1641.06
104	   -188462	  -1586.67	  -1656.96	  -1656.96	  -1656.96
105	   -188535	   -1659.3	  -1688.29	  -1688.29	  -1688.29
106	   -188705	  -1829.45	  -1717.45	  -1717.45	  -1717.45
107	   -188617	  -1741.66	  -1727.28	  -1727.28	  -1727.28
108	   -188479	  -1604.02	  -1735.42	  -1735.42	  -1735.42
109	   -188668	  -1792.59	   -1749.5	   -1749.5	   -1749.5
110	   -188786	  -1910.73	  -1714.84	  -1714.84	  -1714.84
111	   -188652	  -1776.34	  -1564.99	  -1564.99	  -1564.99
112	   -188124	  -1248.53	  -1299.09	  -1299.09	  -1299.09
113	   -187866	  -990.594	  -952.926	  -952.926	  -952.926
114	   -187681	  -805.266	  -532.675	  -532.675	  -532.675
115	   -186812	   62.8594	   -60.474	   -60.474	   -60.474
116	   -186276	   599.344	   373.011	   373.011	   373.011
117	   -186066	   809.609	   688.616	   688.616	   688.616
118	   -185966	   909.313	    889.46	    889.46	    889.46
119	   -185811	    1064.3	   1014.19	   1014.19	   1014.19
120	   -185682	   1193.27	   1083.53	   1083.53	   1083.53
121	   -185806	   1069.72	   1117.06	   1117.06	   1117.06
122	   -185794	   1081.64	   1145.85	   1145.85	   1145.85
123	   -185626	   1249.63	   1177.11	   1177.11	   1177.11
124	   -185620	   1255.05	   1191.39	   1191.39	   1191.39
125	   -185744	    1131.5	   1187.85	   1187.85	   1187.85
126	   -185731	    1144.5	   1184.86	   1184.86	   1184.86
127	   -185600	   1275.64	   1179.27	   1179.27	   1179.27
128	   -185696	   1179.17	   1156.03	   1156.03	   1156.03
129	   -185841	   1033.95	   1126.87	   1126.87	   1126.87
130	   -185757	   1118.48	   1112.39	   1112.39	   1112.39
131	   -185732	   1143.42	    1106.6	    1106.6	    1106.6
