Data	etched_(PECVD_SiO2)_20sec
Recipe	SINGH
Site Name	
Points	3356
X-Resolution	0.400000
X-Coord	-5106.42
Y-Coord	1020.80
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
128	    -85463	  -1897.73	  -1853.67	  -1853.67	  -1853.67
129	  -85447.9	  -1882.56	  -1848.34	  -1848.34	  -1848.34
130	  -85360.1	  -1794.77	  -1835.63	  -1835.63	  -1835.63
131	  -85315.6	  -1750.34	  -1842.04	  -1842.04	  -1842.04
132	  -85485.8	  -1920.49	  -1863.64	  -1863.64	  -1863.64
133	  -85554.1	  -1988.77	  -1864.95	  -1864.95	  -1864.95
134	  -85362.3	  -1796.94	  -1838.67	  -1838.67	  -1838.67
135	  -85250.6	   -1685.3	  -1827.06	  -1827.06	  -1827.06
136	  -85412.1	   -1846.8	  -1854.96	  -1854.96	  -1854.96
137	  -85593.1	  -2027.79	  -1887.17	  -1887.17	  -1887.17
138	  -85482.6	  -1917.24	  -1889.37	  -1889.37	  -1889.37
139	  -85310.2	  -1744.91	  -1887.74	  -1887.74	  -1887.74
140	  -85427.3	  -1861.97	  -1920.23	  -1920.23	  -1920.23
141	  -85670.1	  -2104.74	  -1966.19	  -1966.19	  -1966.19
142	  -85612.6	   -2047.3	  -1982.17	  -1982.17	  -1982.17
143	  -85444.6	  -1879.31	  -1977.76	  -1977.76	  -1977.76
144	  -85478.2	  -1912.91	  -1995.92	  -1995.92	  -1995.92
145	    -85657	  -2091.73	  -2037.45	  -2037.45	  -2037.45
146	  -85751.3	  -2186.02	  -2059.46	  -2059.46	  -2059.46
147	    -85592	   -2026.7	  -2046.97	  -2046.97	  -2046.97
148	  -85479.3	  -1913.99	  -2039.79	  -2039.79	  -2039.79
149	  -85596.4	  -2031.04	   -2069.5	   -2069.5	   -2069.5
150	  -85796.9	  -2231.55	  -2107.58	  -2107.58	  -2107.58
151	  -85766.5	   -2201.2	  -2112.28	  -2112.28	  -2112.28
152	    -85527	  -1961.68	  -2099.36	  -2099.36	  -2099.36
