Data	etched_(PECVD_SiO2)_3min_2
Recipe	SINGH
Site Name	
Points	251
X-Resolution	0.400000
X-Coord	-7780.30
Y-Coord	-7316.75
	       Raw	Intermediate	    Normal	 Roughness	  Waviness
110	    669834	  -23004.8	    -23003	    -23003	    -23003
111	    669864	  -22974.4	  -22967.1	  -22967.1	  -22967.1
112	    669895	  -22944.1	  -22925.1	  -22925.1	  -22925.1
113	    669977	  -22861.7	  -22883.4	  -22883.4	  -22883.4
114	    670031	  -22807.5	  -22851.7	  -22851.7	  -22851.7
115	    669975	  -22863.8	  -22828.4	  -22828.4	  -22828.4
116	    670008	  -22830.3	  -22801.4	  -22801.4	  -22801.4
117	    670109	  -22729.4	  -22770.3	  -22770.3	  -22770.3
118	    670105	  -22733.8	  -22745.5	  -22745.5	  -22745.5
119	    670096	  -22742.4	  -22729.6	  -22729.6	  -22729.6
120	    670125	  -22713.2	  -22717.6	  -22717.6	  -22717.6
121	    670150	  -22688.3	  -22706.3	  -22706.3	  -22706.3
122	    670115	    -22724	  -22686.9	  -22686.9	  -22686.9
123	    670123	  -22715.4	  -22645.9	  -22645.9	  -22645.9
124	    670288	  -22550.6	  -22589.1	  -22589.1	  -22589.1
125	    670371	  -22467.2	  -22547.2	  -22547.2	  -22547.2
126	    670327	  -22511.6	    -22538	    -22538	    -22538
127	    670236	  -22602.6	  -22542.2	  -22542.2	  -22542.2
128	    670264	  -22574.4	  -22531.7	  -22531.7	  -22531.7
129	    670376	  -22462.8	  -22505.8	  -22505.8	  -22505.8
130	    670371	  -22467.2	  -22482.4	  -22482.4	  -22482.4
131	    670355	  -22483.4	  -22469.7	  -22469.7	  -22469.7
132	    670404	  -22434.6	  -22462.8	  -22462.8	  -22462.8
133	    670351	  -22487.8	    -22452	    -22452	    -22452
134	    670365	  -22473.7	  -22430.4	  -22430.4	  -22430.4
135	    670503	    -22336	  -22409.5	  -22409.5	  -22409.5
136	    670490	  -22349.1	  -22408.2	  -22408.2	  -22408.2
137	    670341	  -22497.5	  -22415.4	  -22415.4	  -22415.4
138	    670354	  -22484.5	  -22401.4	  -22401.4	  -22401.4
139	    670550	  -22288.3	    -22373	    -22373	    -22373
140	    670583	  -22255.8	  -22367.5	  -22367.5	  -22367.5
141	    670373	  -22466.1	  -22386.3	  -22386.3	  -22386.3
142	    670335	    -22504	  -22391.4	  -22391.4	  -22391.4
143	    670551	  -22287.3	  -22377.3	  -22377.3	  -22377.3
144	    670563	  -22275.3	  -22379.9	  -22379.9	  -22379.9
145	    670356	  -22482.3	  -22404.6	  -22404.6	  -22404.6
146	    670322	    -22517	  -22416.1	  -22416.1	  -22416.1
147	    670506	  -22332.8	  -22404.3	  -22404.3	  -22404.3
148	    670504	  -22334.9	  -22394.4	  -22394.4	  -22394.4
149	    670367	  -22471.5	  -22387.1	  -22387.1	  -22387.1
150	    670404	  -22434.6	  -22354.3	  -22354.3	  -22354.3
151	    670580	  -22259.1	  -22296.4	  -22296.4	  -22296.4
152	    670698	  -22140.9	  -22250.6	  -22250.6	  -22250.6
153	    670596	  -22242.8	  -22233.2	  -22233.2	  -22233.2
154	    670506	  -22332.8	  -22215.2	  -22215.2	  -22215.2
155	    670678	  -22160.4	  -22176.1	  -22176.1	  -22176.1
156	    670816	  -22022.8	    -22139	    -22139	    -22139
157	    670685	  -22153.9	  -22123.8	  -22123.8	  -22123.8
158	    670658	  -22181.1	    -22114	    -22114	    -22114
159	    670776	  -22062.9	  -22097.3	  -22097.3	  -22097.3
160	    670821	  -22017.4	  -22091.8	  -22091.8	  -22091.8
161	    670727	  -22111.7	  -22106.9	  -22106.9	  -22106.9
162	    670636	  -22202.8	  -22120.4	  -22120.4	  -22120.4
163	    670711	  -22127.9	  -22114.9	  -22114.9	  -22114.9
164	    670828	  -22010.9	  -22106.6	  -22106.6	  -22106.6
165	    670713	  -22125.8	  -22112.8	  -22112.8	  -22112.8
166	    670648	  -22190.8	  -22119.5	  -22119.5	  -22119.5
167	    670735	  -22104.1	  -22109.3	  -22109.3	  -22109.3
168	    670777	  -22061.8	    -22088	    -22088	    -22088
169	    670755	  -22083.5	  -22065.8	  -22065.8	  -22065.8
170	    670783	  -22055.3	  -22040.4	  -22040.4	  -22040.4
171	    670833	  -22005.4	    -22009	    -22009	    -22009
172	    670867	  -21971.9	  -21976.4	  -21976.4	  -21976.4
173	    670898	  -21940.4	  -21952.7	  -21952.7	  -21952.7
174	    670948	  -21890.6	  -21948.9	  -21948.9	  -21948.9
175	    670885	  -21953.4	  -21961.9	  -21961.9	  -21961.9
176	    670763	  -22075.9	  -21966.6	  -21966.6	  -21966.6
177	    670891	    -21948	  -21944.2	  -21944.2	  -21944.2
178	    670993	  -21846.1	  -21910.6	  -21910.6	  -21910.6
179	    670947	  -21891.7	  -21890.4	  -21890.4	  -21890.4
180	    670971	  -21867.8	  -21883.4	  -21883.4	  -21883.4
181	    670912	  -21926.4	  -21870.2	  -21870.2	  -21870.2
182	    670959	  -21879.8	  -21837.5	  -21837.5	  -21837.5
183	    671115	  -21723.7	  -21799.5	  -21799.5	  -21799.5
184	    671099	  -21739.9	  -21783.1	  -21783.1	  -21783.1
185	    671047	  -21791.9	    -21790	    -21790	    -21790
186	    670972	  -21866.8	  -21794.4	  -21794.4	  -21794.4
187	    671039	  -21799.6	  -21783.7	  -21783.7	  -21783.7
188	    671189	    -21650	    -21779	    -21779	    -21779
189	    671023	  -21815.8	  -21796.4	  -21796.4	  -21796.4
190	    670923	  -21915.5	  -21811.6	  -21811.6	  -21811.6
191	    671037	  -21801.7	  -21800.2	  -21800.2	  -21800.2
192	    671111	    -21728	  -21777.7	  -21777.7	  -21777.7
193	    671117	  -21721.5	  -21768.3	  -21768.3	  -21768.3
194	    671001	  -21837.5	  -21761.7	  -21761.7	  -21761.7
195	    671028	  -21810.4	  -21728.3	  -21728.3	  -21728.3
196	    671209	  -21629.4	  -21671.3	  -21671.3	  -21671.3
197	    671320	  -21518.8	  -21629.7	  -21629.7	  -21629.7
198	    671222	  -21616.4	  -21621.2	  -21621.2	  -21621.2
199	    671105	  -21733.4	  -21613.3	  -21613.3	  -21613.3
200	    671236	  -21602.3	  -21574.8	  -21574.8	  -21574.8
201	    671401	  -21437.6	  -21524.7	  -21524.7	  -21524.7
202	    671408	  -21431.1	    -21499	    -21499	    -21499
203	    671275	  -21563.3	  -21494.6	  -21494.6	  -21494.6
204	    671299	  -21539.4	  -21484.4	  -21484.4	  -21484.4
205	    671461	  -21377.9	  -21472.2	  -21472.2	  -21472.2
206	    671421	  -21418.1	  -21483.4	  -21483.4	  -21483.4
207	    671252	  -21587.1	  -21511.4	  -21511.4	  -21511.4
208	    671242	  -21596.9	  -21523.9	  -21523.9	  -21523.9
209	    671384	  -21454.9	  -21517.5	  -21517.5	  -21517.5
210	    671375	  -21463.6	  -21515.1	  -21515.1	  -21515.1
211	    671243	  -21595.8	  -21515.6	  -21515.6	  -21515.6
212	    671287	  -21551.4	  -21494.7	  -21494.7	  -21494.7
213	    671417	  -21421.3	  -21454.7	  -21454.7	  -21454.7
214	    671498	  -21341.1	  -21429.4	  -21429.4	  -21429.4
215	    671429	  -21409.4	  -21436.5	  -21436.5	  -21436.5
216	    671292	    -21547	  -21452.4	  -21452.4	  -21452.4
217	    671359	  -21479.8	  -21450.3	  -21450.3	  -21450.3
218	    671504	  -21334.6	  -21439.8	  -21439.8	  -21439.8
219	    671364	  -21474.4	  -21436.9	  -21436.9	  -21436.9
220	    671343	  -21496.1	  -21429.3	  -21429.3	  -21429.3
221	    671457	  -21381.2	  -21405.5	  -21405.5	  -21405.5
222	    671479	  -21359.5	    -21380	    -21380	    -21380
223	    671512	    -21327	  -21370.6	  -21370.6	  -21370.6
224	    671441	  -21397.4	    -21376	    -21376	    -21376
225	    671435	  -21403.9	  -21381.3	  -21381.3	  -21381.3
226	    671470	  -21368.2	  -21376.3	  -21376.3	  -21376.3
227	    671444	  -21394.2	  -21358.8	  -21358.8	  -21358.8
228	    671508	  -21330.3	  -21332.1	  -21332.1	  -21332.1
229	    671564	    -21275	  -21306.1	  -21306.1	  -21306.1
230	    671558	  -21280.4	  -21289.3	  -21289.3	  -21289.3
231	    671545	  -21293.4	  -21277.4	  -21277.4	  -21277.4
232	    671553	  -21285.8	  -21260.4	  -21260.4	  -21260.4
233	    671625	  -21213.2	  -21238.7	  -21238.7	  -21238.7
234	    671630	  -21208.9	    -21220	    -21220	    -21220
235	    671619	  -21219.7	  -21205.9	  -21205.9	  -21205.9
236	    671645	  -21193.7	  -21192.7	  -21192.7	  -21192.7
237	    671670	  -21168.8	  -21181.8	  -21181.8	  -21181.8
238	    671685	  -21153.6	  -21178.2	  -21178.2	  -21178.2
239	    671638	  -21200.2	  -21177.4	  -21177.4	  -21177.4
240	    671636	  -21202.4	  -21166.4	  -21166.4	  -21166.4
241	    671686	  -21152.5	  -21140.7	  -21140.7	  -21140.7
242	    671772	  -21066.9	  -21115.1	  -21115.1	  -21115.1
243	    671774	  -21064.8	  -21104.7	  -21104.7	  -21104.7
244	    671682	  -21156.9	  -21097.6	  -21097.6	  -21097.6
245	    671675	  -21163.4	  -21071.5	  -21071.5	  -21071.5
246	    671918	  -20920.6	  -21040.8	  -21040.8	  -21040.8
247	    671915	  -20923.8	  -21043.9	  -21043.9	  -21043.9
248	    671646	  -21192.6	  -21072.3	  -21072.3	  -21072.3
249	    671648	  -21190.4	    -21076	    -21076	    -21076
250	    671875	  -20963.9	  -21044.4	  -21044.4	  -21044.4
251	    671868	  -20970.4	  -21015.7	  -21015.7	  -21015.7
